pl_name,ra,dec,pl_orbper,pl_rade,pl_tranmid,pl_trandur,sy_vmag
K2-222 b,16.4625203,11.7537171,15.38630000000,2.41000000,2457399.06520000,,9.5430000
K2-222 b,16.4625203,11.7537171,15.38882500000,2.22325951,2457399.05993000,,9.5430000
K2-222 b,16.4625203,11.7537171,15.38892740000,2.27500000,2459491.95470000,4.3820000,9.5430000
K2-222 b,16.4625203,11.7537171,15.38857000000,2.35000000,2457399.05950000,4.4060000,9.5430000
K2-222 b,16.4625203,11.7537171,15.38679600000,2.10000000,2457399.06596000,4.3896000,9.5430000
K2-223 b,185.3061830,-10.2820915,0.50557000000,0.90973766,2457583.06200000,,11.4430000
K2-223 b,185.3061830,-10.2820915,0.50565000000,0.89000000,2457583.56400000,0.9000000,11.4430000
K2-223 b,185.3061830,-10.2820915,0.50557000000,0.89000000,2457637.66396000,,11.4430000
K2-223 c,185.3061830,-10.2820915,4.56254600000,1.50000000,2457628.61208000,,11.4430000
K2-223 c,185.3061830,-10.2820915,4.56416900000,1.61959210,2457582.97339000,,11.4430000
K2-223 c,185.3061830,-10.2820915,4.56327000000,1.57000000,2457582.97550000,2.8000000,11.4430000
K2-224 b,189.7041426,-10.0605942,4.47859100000,1.66378993,2457585.67412000,,12.7000000
K2-224 b,189.7041426,-10.0605942,4.47904000000,1.56000000,2457585.67190000,2.4000000,12.7000000
K2-224 c,189.7041426,-10.0605942,10.09489000000,2.41000000,2457588.41570000,3.6000000,12.7000000
K2-224 c,189.7041426,-10.0605942,10.09607000000,2.50540750,2457588.40888000,,12.7000000
K2-225 b,186.5410958,-9.6248232,15.87209000000,3.49000000,2457587.37540000,4.6000000,11.8360000
K2-225 b,186.5410958,-9.6248232,15.87230000000,3.60929179,2457619.11110000,6.1920000,11.8360000
K2-225 b,186.5410958,-9.6248232,15.87145500000,2.66099554,2457587.36823000,,11.8360000
K2-226 b,183.6456643,-9.5626286,3.27108000000,1.54000000,2457584.02470000,2.4000000,12.3370000
K2-226 b,183.6456643,-9.5626286,3.27109000000,1.53899305,2457620.00820000,2.3232000,12.3370000
K2-226 b,183.6456643,-9.5626286,3.27110600000,1.48696454,2457584.02613000,,12.3370000
K2-227 b,190.9484237,-8.4784159,13.62183200000,1.66551298,2457592.23831000,,12.0150000
K2-228 b,187.2947047,-6.8342028,2.69836800000,1.38434336,2457583.19285000,,13.0280000
K2-228 b,187.2947047,-6.8342028,2.69828000000,1.21000000,2457583.19430000,1.5000000,13.0280000
K2-229 b,186.8729195,-6.7218474,0.58400000000,1.19700000,,,10.9850000
K2-229 b,186.8729195,-6.7218474,0.58426000000,1.14000000,2457583.46910000,1.5000000,10.9850000
K2-229 b,186.8729195,-6.7218474,0.58424900000,1.16400000,,,10.9850000
K2-229 b,186.8729195,-6.7218474,0.58421600000,1.00000000,2457646.56655000,,10.9850000
K2-229 b,186.8729195,-6.7218474,0.58427200000,1.26000000,2457605.08611000,,10.9850000
K2-229 b,186.8729195,-6.7218474,0.58424000000,1.25477590,2457582.88613000,,10.9850000
K2-229 c,186.8729195,-6.7218474,8.32834000000,2.12000000,,,10.9850000
K2-229 c,186.8729195,-6.7218474,8.32801000000,2.16480482,2457586.33508000,,10.9850000
K2-229 c,186.8729195,-6.7218474,8.32727000000,2.03000000,2457586.34310000,2.5000000,10.9850000
K2-229 c,186.8729195,-6.7218474,8.32620000000,2.04000000,2457611.32270000,,10.9850000
K2-230 b,191.3631170,-6.5760510,2.86041000000,1.96000000,2457582.59180000,2.6000000,12.7890000
K2-230 b,191.3631170,-6.5760510,2.86063600000,1.93420564,2457585.44963000,,12.7890000
K2-231 b,289.0918242,-15.7712178,13.84457000000,2.79000000,2457306.14930000,2.9520000,12.7680000
K2-231 b,289.0918242,-15.7712178,13.84190100000,2.50000000,2457320.00164000,2.9400000,12.7680000
K2-232 b,73.7667927,18.6543230,11.16844233000,,2458160.40385100,,9.8220000
K2-232 b,73.7667927,18.6543230,11.16840370000,12.77000000,2459522.94882700,5.3540000,9.8220000
K2-232 b,73.7667927,18.6543230,11.16845400000,11.20900000,2457825.34978227,,9.8220000
K2-232 b,73.7667927,18.6543230,11.16845900000,11.85912200,2457858.85681200,5.0301600,9.8220000
K2-233 b,230.4799011,-20.2317975,2.46750000000,1.34300000,2457991.69112000,1.9880000,10.8830000
K2-233 b,230.4799011,-20.2317975,2.46758300000,1.31500000,2457991.68970000,1.8820000,10.8830000
K2-233 b,230.4799011,-20.2317975,2.46746000000,1.39800000,2457991.69100000,1.9690000,10.8830000
K2-233 c,230.4799011,-20.2317975,7.06005000000,1.28100000,2457586.87653000,2.7960000,10.8830000
K2-233 c,230.4799011,-20.2317975,7.06024000000,1.27200000,2457586.86200000,2.6870000,10.8830000
K2-233 c,230.4799011,-20.2317975,7.06142000000,1.33500000,2457996.35220000,2.6500000,10.8830000
K2-233 d,230.4799011,-20.2317975,24.36620000000,2.64000000,2458005.58010000,3.8080000,10.8830000
K2-233 d,230.4799011,-20.2317975,24.36543000000,,2458151.77395000,,10.8830000
K2-233 d,230.4799011,-20.2317975,24.36450000000,2.35800000,2458005.58237000,3.8380000,10.8830000
K2-233 d,230.4799011,-20.2317975,24.36810000000,2.36300000,2458005.58020000,3.7910000,10.8830000
K2-237 b,253.7688479,-28.7105836,2.18055770000,18.40517800,2457656.46337890,3.0024000,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18053435000,,2457942.11408000,,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18056000000,18.49485000,2457684.81010000,,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18055770000,,2458639.88506000,,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18053380000,,2458628.98146000,,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18053332000,16.06246934,2457706.61618000,2.9272800,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18053539000,16.19697711,2457702.25512300,2.9278000,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18053300000,,2457861.43410000,,11.6020000
K2-237 b,253.7688479,-28.7105836,2.18053327144,16.69946235,2458626.80154600,2.9443745,11.6020000
K2-238 b,347.7043164,-7.8575592,3.20470720000,,2460227.35703200,3.3310000,13.9730000
K2-238 b,347.7043164,-7.8575592,3.20466000000,14.57170000,2457740.50360000,,13.9730000
K2-238 b,347.7043164,-7.8575592,3.20469090000,,2457984.06074000,,13.9730000
K2-239 b,160.5941265,4.4413751,5.24000000000,1.10000000,2457908.19100000,1.4664000,14.6320000
K2-239 c,160.5941265,4.4413751,7.77500000000,1.00000000,2457916.86000000,1.2480000,14.6320000
K2-239 d,160.5941265,4.4413751,10.11500000000,1.10000000,2457908.38100000,1.8384000,14.6320000
K2-24 b,242.5734559,-24.9906029,20.88510000000,5.68000000,2456905.79480000,,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88959610000,5.63800000,,5.3848800,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88977000000,5.40000000,2456905.88977000,,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88506000000,5.94000000,2456905.79581000,5.4744000,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88977000000,5.40000000,2456905.88550000,,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88526000000,7.07000000,2456905.79438000,5.4980000,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88508000000,5.83000000,2456905.79500000,5.8810000,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88510000000,5.68000000,2456905.79480000,5.4800000,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88507500000,4.05000000,2456905.79600000,5.5900000,11.2750000
K2-24 b,242.5734559,-24.9906029,20.88501600000,5.25597181,2456905.79594000,,11.2750000
K2-24 c,242.5734559,-24.9906029,42.36398200000,7.11789890,2456915.62484000,,11.2750000
K2-24 c,242.5734559,-24.9906029,42.33910000000,7.50000000,2456915.44850000,,11.2750000
K2-24 c,242.5734559,-24.9906029,42.36301000000,9.80000000,2456915.62516000,6.4980000,11.2750000
K2-24 c,242.5734559,-24.9906029,,8.24000000,2456957.98832000,6.4080000,11.2750000
K2-24 c,242.5734559,-24.9906029,42.34732000000,7.93000000,,6.4968000,11.2750000
K2-24 c,242.5734559,-24.9906029,42.36349300000,5.59000000,2456915.62500000,6.6900000,11.2750000
K2-24 c,242.5734559,-24.9906029,42.36330000000,7.82000000,2456915.62510000,,11.2750000
K2-24 c,242.5734559,-24.9906029,42.33910000000,7.50000000,2456915.44850000,,11.2750000
K2-24 c,242.5734559,-24.9906029,42.36330000000,7.82000000,2456915.62510000,6.4700000,11.2750000
K2-24 c,242.5734559,-24.9906029,42.36342000000,8.10000000,2456915.62500000,7.0580000,11.2750000
K2-240 b,227.8493710,-17.8754464,6.03400000000,2.00000000,2457996.82500000,2.1528000,13.3720000
K2-240 c,227.8493710,-17.8754464,20.52300000000,1.80000000,2458005.72200000,3.1920000,13.3720000
K2-241 b,181.2386829,-6.8052985,26.81990000000,2.55000000,2457584.20630000,4.1000000,11.9700000
K2-242 b,179.8358421,-6.5178542,6.51389000000,2.54000000,2457586.24000000,2.0000000,16.4140000
K2-243 b,181.1211419,-4.8991358,11.54182000000,2.17000000,2457593.20620000,3.7000000,10.9710000
K2-243 c,181.1211419,-4.8991358,24.94598000000,2.01000000,2457584.50500000,5.2000000,10.9710000
K2-244 b,183.4686492,-3.8318097,21.06884000000,1.75000000,2457588.47490000,3.9000000,11.7800000
K2-244 b,183.4686492,-3.8318097,21.07020100000,1.65007129,2457588.47800000,,11.7800000
K2-245 b,185.1815630,-1.5909138,11.89376000000,2.67000000,2457611.33780000,,12.7550000
K2-245 b,185.1815630,-1.5909138,11.89307000000,4.34000000,2457587.55240000,4.2000000,12.7550000
K2-246 b,181.6296115,-1.1606000,5.76918000000,3.49000000,2457583.67610000,3.4000000,14.7920000
K2-247 b,188.8935189,-10.0692793,2.25021000000,2.12000000,2457582.97700000,1.2000000,14.8570000
K2-247 c,188.8935189,-10.0692793,6.49424000000,2.19000000,2457588.13690000,1.7000000,14.8570000
K2-248 b,182.8173343,-9.4141696,7.17256000000,2.57000000,2457588.10420000,2.8000000,13.4970000
K2-249 b,183.3667344,-8.9952309,12.40900000000,2.79000000,2457583.04570000,5.9000000,12.6460000
K2-25 b,63.2739346,15.2477027,3.48456248000,,2457651.47161600,,16.2100000
K2-25 b,63.2739346,15.2477027,3.48456322000,3.44920000,2457062.57965000,,16.2100000
K2-25 b,63.2739346,15.2477027,3.48456270000,,2457620.11054000,,16.2100000
K2-25 b,63.2739346,15.2477027,,,,,16.2100000
K2-25 b,63.2739346,15.2477027,3.48455200000,3.43000000,2457062.57935000,0.7900000,16.2100000
K2-25 b,63.2739346,15.2477027,3.48456408000,3.44000000,2458515.64206000,0.7637000,16.2100000
K2-25 b,63.2739346,15.2477027,3.48455432425,4.20831932,2459501.77517600,0.9158601,16.2100000
K2-25 b,63.2739346,15.2477027,3.48430000000,,2457062.58461000,,16.2100000
K2-250 b,185.0315429,-8.9757427,4.01457000000,2.44000000,2457584.12120000,2.4000000,14.3140000
K2-250 b,185.0315429,-8.9757427,4.01392000000,2.71257333,2457620.25350000,2.3664000,14.3140000
K2-251 b,190.6892403,-8.5359826,9.30075000000,2.35000000,2457589.07820000,2.7000000,15.6600000
K2-252 b,182.3663818,-8.3096141,13.81513000000,1.74000000,2457596.19010000,3.6000000,12.9300000
K2-253 b,186.0853062,-6.3789537,4.00167000000,12.67000000,2457583.99930000,2.1000000,15.0020000
K2-253 b,186.0853062,-6.3789537,4.00357732994,12.96278785,2459552.70728600,2.0958153,15.0020000
K2-254 b,185.5507926,-4.7172908,4.09639000000,1.63000000,2457582.97570000,1.6000000,14.2380000
K2-254 c,185.5507926,-4.7172908,12.11839000000,2.19000000,2457590.61360000,2.4000000,14.2380000
K2-255 b,189.9128532,-3.3705631,1.96417000000,2.90000000,2457583.30150000,1.1000000,13.6620000
K2-257 b,188.2782840,-1.9532879,1.60588000000,0.83000000,2457583.28750000,1.3000000,13.7160000
K2-258 b,187.6314027,-1.1609171,19.09210000000,3.00000000,2457586.29280000,6.0000000,13.3610000
K2-259 b,186.8026947,1.5668631,15.48043000000,2.32000000,2457585.70940000,4.2000000,12.5110000
K2-259 b,186.8026947,1.5668631,15.48239900000,2.09663798,2457585.70531000,,12.5110000
K2-26 b,94.2064312,24.5958335,14.56810100000,2.47000000,2456775.16503000,,14.5280000
K2-26 b,94.2064312,24.5958335,14.56702500000,2.79000000,2456775.16400000,4.6600000,14.5280000
K2-26 b,94.2064312,24.5958335,14.56594000000,,2456775.16610000,4.7040000,14.5280000
K2-26 b,94.2064312,24.5958335,14.56620000000,2.58000000,2456775.16640000,4.7500000,14.5280000
K2-26 b,94.2064312,24.5958335,,3.55068952,2460256.94812400,5.1289452,14.5280000
K2-26 b,94.2064312,24.5958335,14.56650000000,2.67000000,2456775.16590000,4.7300000,14.5280000
K2-260 b,76.8673317,16.8676948,2.62669762000,18.41635529,2457894.28487600,4.1990400,12.6240000
K2-260 b,76.8673317,16.8676948,2.62669830000,18.79690000,2459493.94450000,4.0870000,12.6240000
K2-260 b,76.8673317,16.8676948,2.62669740000,,2457836.49912000,,12.6240000
K2-260 b,76.8673317,16.8676948,2.62669768000,,2458109.67429000,,12.6240000
K2-260 b,76.8673317,16.8676948,2.62666570000,17.39636800,2457820.73813500,4.1676000,12.6240000
K2-260 b,76.8673317,16.8676948,2.62666580000,,2459186.61999000,,12.6240000
K2-261 b,163.0323119,0.4931670,11.63347580000,,2458325.64553000,,10.6120000
K2-261 b,163.0323119,0.4931670,11.63344000000,9.52763359,,,10.6120000
K2-261 b,163.0323119,0.4931670,11.63344000000,9.52765000,2457906.84084000,5.1120000,10.6120000
K2-261 b,163.0323119,0.4931670,11.63395000000,10.32000000,2457906.84055000,,10.6120000
K2-261 b,163.0323119,0.4931670,11.63321270000,10.26400000,2460268.40236300,5.0810000,10.6120000
K2-261 b,163.0323119,0.4931670,11.63347800000,9.50521563,2457976.64189000,5.1380000,10.6120000
K2-261 b,163.0323119,0.4931670,11.63346810000,9.26982704,2458151.14392000,5.1288000,10.6120000
K2-261 b,163.0323119,0.4931670,11.63348200000,,2458558.31512000,,10.6120000
K2-261 b,163.0323119,0.4931670,11.63347800000,9.52763359,2457976.64192000,5.1380000,10.6120000
K2-261 b,163.0323119,0.4931670,11.63345000000,,2458546.68220000,,10.6120000
K2-263 b,129.6821253,15.6806039,50.81933100000,2.16538589,2457145.56759000,,11.5680000
K2-263 b,129.6821253,15.6806039,50.81917200000,2.51300000,2459534.06620000,3.7496000,11.5680000
K2-263 b,129.6821253,15.6806039,50.81894700000,2.41000000,2458111.12740000,,11.5680000
K2-263 b,129.6821253,15.6806039,50.82130000000,2.18000000,2457145.56600000,3.4080000,11.5680000
K2-263 b,129.6821253,15.6806039,50.81894700000,2.41000000,2458111.12740000,3.4872000,11.5680000
K2-264 b,131.3583524,19.6984010,5.84000200000,2.23100000,2458102.59177000,1.8840000,16.7010000
K2-264 b,131.3583524,19.6984010,5.83977000000,2.27000000,2458102.09356000,1.8800000,16.7010000
K2-264 c,131.3583524,19.6984010,19.66030200000,2.66800000,2458117.09169000,2.6180000,16.7010000
K2-264 c,131.3583524,19.6984010,19.66365000000,2.77000000,2458096.93729000,2.9200000,16.7010000
K2-265 b,342.0316493,-14.4947789,2.36906000000,1.67600000,2456981.64500000,,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36916512782,1.65688484,2459090.17443300,2.2926887,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36902000000,1.70824866,2457017.18078000,2.3088000,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36917200000,1.71000000,2456981.64310000,2.2660000,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36904380000,1.63000000,2456981.64500000,2.3000000,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36840828000,,2456981.65314700,2.4550000,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36901900000,1.67000000,2456979.27599000,2.3400000,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36919300000,1.62000000,2456981.64250000,1.9490400,11.1870000
K2-265 b,342.0316493,-14.4947789,2.36900800000,1.66165565,2456981.64577000,,11.1870000
K2-266 b,157.9356855,0.9372782,0.65852400000,3.30000000,2457949.67470000,0.3333600,11.6250000
K2-266 c,157.9356855,0.9372782,7.81400000000,0.70500000,2457946.65100000,2.2560000,11.6250000
K2-266 d,157.9356855,0.9372782,14.69820000000,,2458488.66720000,,11.6250000
K2-266 d,157.9356855,0.9372782,14.69808003166,3.17788403,2459267.66885500,3.7370696,11.6250000
K2-266 d,157.9356855,0.9372782,14.69700000000,2.93000000,2457944.83930000,3.4080000,11.6250000
K2-266 e,157.9356855,0.9372782,19.48200000000,2.73000000,2457938.54100000,3.6648000,11.6250000
K2-266 e,157.9356855,0.9372782,19.48348329613,3.54834332,2459263.38020900,4.6663301,11.6250000
K2-268 b,133.7094899,11.8482712,2.15228000000,1.61000000,2457141.49570000,2.4240000,13.8480000
K2-268 b,133.7094899,11.8482712,2.15189400000,1.41000000,2457143.65197000,,13.8480000
K2-268 b,133.7094899,11.8482712,2.15167600000,1.50000000,2457143.65427600,1.9700000,13.8480000
K2-268 c,133.7094899,11.8482712,9.32542900000,2.14000000,2457150.18089000,,13.8480000
K2-268 c,133.7094899,11.8482712,9.32752700000,2.69000000,2457140.84665000,3.3500000,13.8480000
K2-268 c,133.7094899,11.8482712,9.32500000000,,2457140.85500000,2.8768800,13.8480000
K2-268 c,133.7094899,11.8482712,9.32705000000,3.63000000,2457140.84610000,4.0800000,13.8480000
K2-268 c,133.7094899,11.8482712,9.32684100000,2.69000000,2457150.17220000,,13.8480000
K2-268 c,133.7094899,11.8482712,9.33155684000,,2457150.18954600,3.9500000,13.8480000
K2-268 c,133.7094899,11.8482712,9.32610000000,3.10000000,2457150.17132000,2.8104000,13.8480000
K2-268 d,133.7094899,11.8482712,4.52859800000,1.49000000,2457143.97465400,2.5700000,13.8480000
K2-268 d,133.7094899,11.8482712,4.52905000000,1.85000000,2457143.97280000,2.8320000,13.8480000
K2-268 e,133.7094899,11.8482712,6.13174000000,1.72000000,2457142.34040000,2.4480000,13.8480000
K2-268 e,133.7094899,11.8482712,6.13124300000,1.33000000,2457142.34395900,2.5400000,13.8480000
K2-268 f,133.7094899,11.8482712,26.27057000000,2.23000000,2457142.19173900,4.6200000,13.8480000
K2-268 f,133.7094899,11.8482712,26.26780000000,2.60000000,2457142.19430000,4.8480000,13.8480000
K2-269 b,130.1551381,13.0146799,4.14496500000,1.57000000,2457141.59855000,,11.7840000
K2-269 b,130.1551381,13.0146799,4.14539800000,1.19563950,2457141.58835000,,11.7840000
K2-269 b,130.1551381,13.0146799,4.14400000000,,2457141.60100000,2.7170400,11.7840000
K2-269 b,130.1551381,13.0146799,4.14493700000,1.40000000,2457141.59938000,2.7096000,11.7840000
K2-27 b,171.5151874,1.2306237,6.77140210000,4.68000000,2456812.84500000,2.8700000,12.6890000
K2-27 b,171.5151874,1.2306237,6.77093147000,,2456819.62060000,3.0320000,12.6890000
K2-27 b,171.5151874,1.2306237,6.77137500000,5.05000000,2456812.84481000,2.8560000,12.6890000
K2-27 b,171.5151874,1.2306237,6.77145000000,4.45000000,2456812.84510000,,12.6890000
K2-27 b,171.5151874,1.2306237,6.77131000000,5.77000000,2456812.84400000,,12.6890000
K2-27 b,171.5151874,1.2306237,6.77138900000,4.58049508,2456812.84469000,,12.6890000
K2-27 b,171.5151874,1.2306237,6.77134700000,4.74000000,2456812.84470000,,12.6890000
K2-27 b,171.5151874,1.2306237,6.77131500000,5.36000000,2456812.84484000,2.8020000,12.6890000
K2-27 b,171.5151874,1.2306237,6.77134110000,5.07965000,2459528.16177700,2.8360000,12.6890000
K2-27 b,171.5151874,1.2306237,6.77131500000,4.48000000,2456812.84484000,,12.6890000
K2-270 b,131.2665588,13.5497322,1.54304100000,1.50000000,2457142.42108000,1.7592000,13.8470000
K2-270 b,131.2665588,13.5497322,1.54306900000,1.38000000,2457142.41998000,,13.8470000
K2-270 b,131.2665588,13.5497322,1.54345200000,1.30000000,2457140.87160000,1.6440000,13.8470000
K2-270 c,131.2665588,13.5497322,4.40000000000,,2457142.97900000,1.4560800,13.8470000
K2-270 c,131.2665588,13.5497322,4.40003700000,3.30000000,2457142.97518000,1.5600000,13.8470000
K2-270 c,131.2665588,13.5497322,4.39987100000,2.80000000,2458097.73662000,1.2768000,13.8470000
K2-270 c,131.2665588,13.5497322,4.40002800000,2.95000000,2457142.97510000,,13.8470000
K2-270 c,131.2665588,13.5497322,4.39883617000,,2457142.98627800,1.9800000,13.8470000
K2-270 c,131.2665588,13.5497322,4.39973900000,3.01000000,2457142.97910000,1.6920000,13.8470000
K2-271 b,125.2239144,16.0907958,8.56200000000,,2457141.15000000,2.9750400,13.8450000
K2-271 b,125.2239144,16.0907958,8.56232889439,6.92239107,2459504.35497800,3.0961685,13.8450000
K2-271 b,125.2239144,16.0907958,8.56240500000,6.00000000,2457149.71272000,3.2400000,13.8450000
K2-271 b,125.2239144,16.0907958,8.56394776000,,2457149.70957000,3.5100000,13.8450000
K2-271 b,125.2239144,16.0907958,8.56222000000,6.89000000,2457141.15021000,3.2568000,13.8450000
K2-271 b,125.2239144,16.0907958,8.56242100000,7.28000000,2457149.71271000,,13.8450000
K2-272 b,132.6211743,17.5423852,14.45182127000,,2457144.86046600,3.2200000,13.8720000
K2-272 b,132.6211743,17.5423852,14.45403400000,3.20000000,2458098.79062000,2.7360000,13.8720000
K2-272 b,132.6211743,17.5423852,14.45107000000,2.96000000,2457144.86100000,3.6240000,13.8720000
K2-272 b,132.6211743,17.5423852,14.45351300000,2.70000000,2457144.85864000,3.4704000,13.8720000
K2-272 b,132.6211743,17.5423852,14.45200000000,,2457144.86000000,3.3199200,13.8720000
K2-272 b,132.6211743,17.5423852,14.45353300000,2.91000000,2457144.85864000,,13.8720000
K2-272 b,132.6211743,17.5423852,14.45367560000,3.13000000,2457144.85413210,,13.8720000
K2-273 b,129.7768928,19.0100046,11.72222800000,2.70000000,2457149.08428100,,13.2460000
K2-273 b,129.7768928,19.0100046,11.71660300000,4.20000000,2457149.10026000,5.1912000,13.2460000
K2-273 b,129.7768928,19.0100046,11.71956630000,3.05000000,2457149.09616190,,13.2460000
K2-273 b,129.7768928,19.0100046,11.71885000000,3.34000000,2457149.09990000,4.8720000,13.2460000
K2-273 b,129.7768928,19.0100046,11.72000000000,,2457149.09700000,4.4059200,13.2460000
K2-273 b,129.7768928,19.0100046,11.72210300000,2.80000000,2458098.36820000,3.7104000,13.2460000
K2-273 b,129.7768928,19.0100046,11.71633200000,4.42000000,2457149.10117000,,13.2460000
K2-273 b,129.7768928,19.0100046,11.71571445000,,2457149.10661700,4.3580000,13.2460000
K2-274 b,129.2823699,20.3992512,14.11544241000,,2457145.14941200,4.1920000,13.1810000
K2-274 b,129.2823699,20.3992512,14.12900000000,,2457145.12200000,3.3991200,13.1810000
K2-274 b,129.2823699,20.3992512,14.13014200000,2.41000000,2457145.11742300,,13.1810000
K2-274 b,129.2823699,20.3992512,14.12971400000,2.20000000,2457145.12109000,,13.1810000
K2-274 b,129.2823699,20.3992512,14.13303140000,2.08000000,2457145.11126110,,13.1810000
K2-274 b,129.2823699,20.3992512,14.13018400000,2.20000000,2457145.11998000,3.2304000,13.1810000
K2-274 b,129.2823699,20.3992512,14.13168000000,2.18000000,2457145.11750000,3.6480000,13.1810000
K2-274 b,129.2823699,20.3992512,14.13342700000,2.32120418,2457145.11143000,,13.1810000
K2-275 b,132.1698795,20.4550162,3.28096260000,2.34000000,2457142.13395920,,11.9740000
K2-275 b,132.1698795,20.4550162,3.28094800000,2.26000000,2457142.13378000,1.9080000,11.9740000
K2-275 b,132.1698795,20.4550162,3.28085800000,2.12868800,2457142.13452000,,11.9740000
K2-275 b,132.1698795,20.4550162,3.28046294000,,2457142.13798000,2.2640000,11.9740000
K2-275 b,132.1698795,20.4550162,3.28096100000,2.24000000,2457142.13343000,,11.9740000
K2-275 b,132.1698795,20.4550162,3.28092600000,2.30000000,2457142.13364000,1.9296000,11.9740000
K2-275 b,132.1698795,20.4550162,3.28102986099,2.50448263,2459501.14517900,1.9734854,11.9740000
K2-275 b,132.1698795,20.4550162,3.28100000000,,2457142.13500000,1.7899200,11.9740000
K2-275 c,132.1698795,20.4550162,8.43875600000,2.34000000,2457142.48782000,,11.9740000
K2-275 c,132.1698795,20.4550162,8.43863500000,2.50000000,2457142.48796000,2.3400000,11.9740000
K2-275 c,132.1698795,20.4550162,8.43903000000,2.51000000,2457142.48576000,2.4480000,11.9740000
K2-275 c,132.1698795,20.4550162,8.43889970961,3.01612551,2459572.87176500,2.5274041,11.9740000
K2-275 c,132.1698795,20.4550162,8.43800000000,,2457142.49500000,2.0289600,11.9740000
K2-275 c,132.1698795,20.4550162,8.43883850000,2.21000000,2457142.48671610,,11.9740000
K2-276 b,125.9528309,22.6339399,18.71320000000,3.63000000,2457151.88460000,6.8880000,14.6540000
K2-276 b,125.9528309,22.6339399,18.71826900000,3.77000000,2457151.87653000,,14.6540000
K2-276 b,125.9528309,22.6339399,18.71100000000,,2457151.88600000,5.9719200,14.6540000
K2-276 b,125.9528309,22.6339399,18.71763100000,3.20000000,2457151.87705000,6.4800000,14.6540000
K2-277 b,202.0161895,-15.9379749,6.32667400000,2.12171156,2457221.22996000,,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32669000000,2.16000000,2457221.23116000,1.9440000,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32668003682,2.29015537,2458575.15819400,2.0310601,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32677000000,2.23000000,2457221.23010000,,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32700000000,,2457221.22800000,1.6749600,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32976960000,,2457227.54597400,2.4860000,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32676800000,2.18575124,2457303.47710000,1.9656000,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32676300000,2.07000000,2457221.22958000,,10.3640000
K2-277 b,202.0161895,-15.9379749,6.32679600000,2.20000000,2457221.22953000,1.8288000,10.3640000
K2-278 b,203.3018653,-14.5041057,3.33300000000,,2457219.84600000,3.7920000,13.4460000
K2-278 b,203.3018653,-14.5041057,3.33496600000,2.98000000,2457219.82294000,,13.4460000
K2-278 b,203.3018653,-14.5041057,3.33253000000,3.63000000,2457219.85290000,3.9360000,13.4460000
K2-278 b,203.3018653,-14.5041057,3.33511500000,1.60000000,2457219.82116000,3.4800000,13.4460000
K2-279 b,204.7792935,-6.0417592,7.12500000000,,2457222.12000000,2.8140000,11.4910000
K2-279 b,204.7792935,-6.0417592,7.12229700000,1.00000000,2457222.13397000,3.1392000,11.4910000
K2-279 b,204.7792935,-6.0417592,7.12260500000,1.21000000,2457222.13278000,,11.4910000
K2-279 b,204.7792935,-6.0417592,7.12471000000,1.24400000,2457222.12440000,3.0720000,11.4910000
K2-28 b,335.6233145,-7.9563525,2.26045500000,2.32000000,2456977.99012000,,16.5260000
K2-28 b,335.6233145,-7.9563525,2.26040400000,1.52000000,2456977.99055000,0.9840000,16.5260000
K2-28 b,335.6233145,-7.9563525,2.26043500000,2.30000000,2456980.25000000,,16.5260000
K2-28 b,335.6233145,-7.9563525,2.26044550000,2.56000000,2457931.89779000,0.9816000,16.5260000
K2-28 b,335.6233145,-7.9563525,2.26043800000,2.45000000,2457796.26865000,,16.5260000
K2-28 b,335.6233145,-7.9563525,2.26043458212,2.67947389,2459448.65206500,0.9618922,16.5260000
K2-28 b,335.6233145,-7.9563525,2.26044390000,1.60000000,2456980.25000000,0.9900000,16.5260000
